CarModel,Year,Engine,Fuel,Price,Milage
BMW Seria 7 740,2016,2 993 cm3,Diesel,48 900                    EUR,51 000 km
BMW Seria 1 118,2010,1 997 cm3,Diesel,6 260                    EUR,220 000 km
BMW Seria 1 116,2009,2 000 cm3,Diesel,5 999                    EUR,187 500 km
BMW Seria 5 525,2013,1 995 cm3,Diesel,16 900                    EUR,198 000 km
BMW Seria 5 530,2012,2 993 cm3,Diesel,20 300                    EUR,95 000 km
BMW X1,2010,1 995 cm3,Diesel,10 990                    EUR,179 252 km
BMW Seria 3 320,2014,1 968 cm3,Diesel,12 950                    EUR,185 000 km
BMW Seria 3 3GT,2014,1 998 cm3,Diesel,16 490                    EUR,185 000 km
BMW Seria 3,2014,1 968 cm3,Diesel,14 700                    EUR,222 000 km
BMW X6,2015,2 998 cm3,Diesel,39 900                    EUR,100 000 km
BMW Seria 7,2017,2 993 cm3,Diesel,59 022                    EUR,83 000 km
BMW Seria 1 120,2005,1 995 cm3,Diesel,4 199                    EUR,196 000 km
BMW Seria 7 740,2018,2 993 cm3,Diesel,63 641                    EUR,25 200 km
BMW Seria 5 518,2014,1 995 cm3,Diesel,17 612                    EUR,179 190 km
BMW X6,2015,2 993 cm3,Diesel,34 000                    EUR,126 000 km
BMW X3,2008,1 995 cm3,Diesel,7 999                    EUR,231 468 km
BMW X6,2015,2 993 cm3,Diesel,53 431                    EUR,119 900 km
BMW Seria 7 730,2012,2 993 cm3,Diesel,27 905                    EUR,113 015 km
BMW X5,2014,2 993 cm3,Diesel,34 272                    EUR,142 278 km
BMW Seria 3,2015,1 995 cm3,Diesel,18 433                    EUR,136 970 km
BMW X6,2014,2 993 cm3,Diesel,47 481                    EUR,50 000 km
BMW Seria 3,2015,1 995 cm3,Diesel,17 838                    EUR,119 000 km
BMW Seria 2,2018,1 995 cm3,Diesel,26 061                    EUR,6 000 km
BMW Seria 7 740,2012,3 000 cm3,Diesel,20 500                    EUR,196 000 km
BMW X5,2014,2 993 cm3,Diesel,36 499                    EUR,122 000 km
BMW Seria 6 640,2015,2 993 cm3,Diesel,34 900                    EUR,149 600 km
BMW X3,2005,1 995 cm3,Diesel,5 850                    EUR,220 000 km
BMW Seria 3 320,2011,2 000 cm3,Diesel,10 499                    EUR,216 886 km
BMW Seria 5 530,2010,2 993 cm3,Diesel,15 200                    EUR,143 000 km
BMW Seria 3 320,2009,1 995 cm3,Diesel,6 290                    EUR,250 000 km
BMW Seria 3 318,2014,1 995 cm3,Diesel,10 990                    EUR,140 000 km
BMW X3,2013,2 000 cm3,Diesel,14 200                    EUR,199 400 km
BMW Seria 3 328,2014,1 995 cm3,Diesel,18 500                    EUR,31 799 km
BMW X5,2003,2 926 cm3,Diesel,5 900                    EUR,208 600 km
BMW Seria 3 330,2007,2 975 cm3,Diesel,8 500                    EUR,230 000 km
BMW X3,2012,1 995 cm3,Diesel,16 590                    EUR,175 000 km
BMW Seria 5 525,2015,1 995 cm3,Diesel,17 950                    EUR,184 500 km
BMW X5,2015,2 993 cm3,Diesel,39 984                    EUR,69 400 km
BMW Seria 1 118,2014,1 995 cm3,Diesel,11 199                    EUR,188 000 km
BMW X5,2015,2 993 cm3,Diesel,36 890                    EUR,117 000 km
BMW Seria 4 435,2015,2 995 cm3,Diesel,28 900                    EUR,148 000 km
BMW X5,2017,2 993 cm3,Diesel,48 671                    EUR,48 000 km
BMW Seria 5 535,2011,3 000 cm3,Diesel,18 499                    EUR,190 000 km
BMW X6,2012,2 993 cm3,Diesel,24 580                    EUR,169 500 km
BMW Seria 1 120,2008,1 995 cm3,Diesel,5 490                    EUR,199 000 km
BMW Seria 7 750,2013,2 993 cm3,Diesel,25 990                    EUR,133 000 km
BMW X1,2016,1 998 cm3,Diesel,22 700                    EUR,131 000 km
BMW X5,2014,2 993 cm3,Diesel,33 201                    EUR,137 000 km
BMW Seria 1 116,2013,1 598 cm3,Benzina,14 500                    EUR,95 000 km
BMW Seria 7 740,2016,2 993 cm3,Diesel,43 900                    EUR,169 000 km
BMW X3,2015,1 995 cm3,Diesel,22 900                    EUR,98 000 km
BMW X6,2010,2 968 cm3,Diesel,18 600                    EUR,185 362 km
BMW X4,2017,1 995 cm3,Diesel,41 187                    EUR,11 890 km
BMW X6,2012,2 993 cm3,Diesel,20 800                    EUR,167 000 km
BMW Seria 3 320,2004,1 995 cm3,Diesel,3 250                    EUR,235 000 km
BMW X6,2017,2 993 cm3,Diesel,46 500                    EUR,138 000 km
BMW X5,2013,2 996 cm3,Diesel,33 980                    EUR,79 900 km
BMW Seria 3 318,2007,1 990 cm3,Benzina,3 700                    EUR,142 300 km
BMW Seria 5 520,2011,1 996 cm3,Diesel,14 700                    EUR,161 000 km
BMW X1,2011,1 995 cm3,Diesel,10 980                    EUR,158 790 km
BMW Seria 3 320,2013,1 995 cm3,Diesel,11 000                    EUR,200 000 km
BMW Seria 4 420,2016,1 995 cm3,Diesel,39 268                    EUR,14 700 km
BMW X6,2014,2 998 cm3,Diesel,37 700                    EUR,181 000 km
BMW X1,2010,2 000 cm3,Diesel,10 400                    EUR,180 000 km
BMW X5,2011,2 993 cm3,Diesel,20 000                    EUR,96 236 km
BMW Seria 1 118,2013,1 995 cm3,Diesel,14 500                    EUR,80 436 km
BMW Seria 7 730,2010,2 993 cm3,Diesel,15 999                    EUR,205 000 km
BMW X3,2012,1 995 cm3,Diesel,20 111                    EUR,99 800 km
BMW Seria 1 116,2009,1 995 cm3,Diesel,4 500                    EUR,112 000 km
BMW Seria 5 520,2009,1 995 cm3,Diesel,8 500                    EUR,136 000 km
BMW X3,2012,1 995 cm3,Diesel,15 900                    EUR,75 464 km
BMW Seria 3 320,2009,1 995 cm3,Diesel,7 900                    EUR,239 000 km
BMW X5,2013,3 000 cm3,Diesel,18 400                    EUR,163 000 km
BMW X6,2011,2 998 cm3,Diesel,21 480                    EUR,173 000 km
BMW Seria 5 518,2015,1 995 cm3,Diesel,17 500                    EUR,137 841 km
BMW Seria 5 518,2015,1 995 cm3,Diesel,17 500                    EUR,137 841 km
BMW Seria 5 518,2014,1 995 cm3,Diesel,17 500                    EUR,221 757 km
BMW Seria 5,2010,1 995 cm3,Diesel,14 970                    EUR,194 683 km
BMW Seria 5 530,2006,2 993 cm3,Diesel,5 999                    EUR,304 500 km
BMW Seria 4 420,2014,1 995 cm3,Diesel,27 990                    EUR,72 000 km
BMW X5,2011,2 993 cm3,Diesel,13 799                    EUR,220 000 km
BMW Seria 3,2007,1 995 cm3,Diesel,4 450                    EUR,239 000 km
BMW Seria 7 730,2009,2 993 cm3,Diesel,13 290                    EUR,199 000 km
BMW Seria 5 520,2015,1 995 cm3,Diesel,28 200                    EUR,106 427 km
BMW Seria 6 640,2012,2 993 cm3,Diesel,49 000                    EUR,143 000 km
BMW X3,2015,1 998 cm3,Diesel,19 990                    EUR,182 000 km
BMW Seria 3 320,2007,1 998 cm3,Diesel,5 399                    EUR,221 442 km
BMW Seria 5 520,2008,1 998 cm3,Diesel,5 499                    EUR,223 552 km
BMW X1,2014,1 995 cm3,Diesel,12 150                    EUR,231 850 km
BMW X4,2015,1 995 cm3,Diesel,30 452                    EUR,54 613 km
BMW X5,2008,2 993 cm3,Diesel,11 999                    EUR,271 977 km
BMW Seria 5 520,2011,1 968 cm3,Diesel,14 550                    EUR,211 700 km
BMW Seria 1 116,2015,1 500 cm3,Diesel,17 255                    EUR,50 000 km
BMW X1,2010,1 995 cm3,Diesel,11 999                    EUR,180 000 km
BMW X3,2013,1 995 cm3,Diesel,18 900                    EUR,88 000 km
BMW X3,2008,1 995 cm3,Diesel,7 990                    EUR,199 000 km
BMW Seria 5 535,2011,2 995 cm3,Diesel,16 990                    EUR,170 000 km
BMW Seria 3 335,2007,3 000 cm3,Diesel,11 990                    EUR,208 000 km
BMW X5,2009,2 993 cm3,Diesel,12 500                    EUR,224 000 km
BMW Seria 6 640,2011,2 993 cm3,Diesel,23 550                    EUR,170 600 km
BMW Seria 3 320,2008,2 000 cm3,Benzina,8 350                    EUR,190 000 km
BMW Seria 3 320,2004,1 998 cm3,Diesel,2 000                    EUR,370 000 km
BMW Seria 1 120,2007,1 995 cm3,Diesel,4 600                    EUR,218 000 km
BMW Seria 3 320,2014,1 984 cm3,Diesel,18 921                    EUR,86 000 km
BMW Seria 3 320,2013,1 995 cm3,Diesel,16 990                    EUR,126 500 km
BMW Seria 1 118,2013,1 995 cm3,Diesel,10 000                    EUR,184 000 km
BMW Seria 5 525,2005,2 497 cm3,Diesel,4 800                    EUR,290 000 km
BMW Seria 6 640,2015,2 993 cm3,Diesel,30 675                    EUR,175 000 km
BMW X3,2014,1 995 cm3,Diesel,15 990                    EUR,194 000 km
BMW Seria 3,2007,2 000 cm3,Diesel,5 200                    EUR,230 000 km
BMW Seria 3,2006,1 995 cm3,Diesel,6 300                    EUR,267 000 km
BMW Seria 5 520,2010,1 995 cm3,Diesel,9 800                    EUR,188 000 km
BMW Seria 1 118,2009,1 995 cm3,Diesel,6 750                    EUR,212 346 km
BMW Seria 5 525,2016,1 995 cm3,Diesel,32 899                    EUR,48 000 km
BMW X6,2015,2 993 cm3,Diesel,42 999                    EUR,171 101 km
BMW Seria 3,2008,1 995 cm3,Diesel,5 599                    EUR,240 773 km
BMW Seria 3 318,2012,1 986 cm3,Diesel,10 190                    EUR,222 159 km
BMW Seria 5 525,2007,2 993 cm3,Diesel,6 790                    EUR,237 000 km
BMW Seria 5,2009,1 995 cm3,Diesel,8 699                    EUR,409 461 km
BMW Seria 7,2016,2 993 cm3,Diesel,57 869                    EUR,99 245 km
BMW Seria 7,2015,2 993 cm3,Diesel,32 713                    EUR,128 450 km
BMW Seria 3 320,2006,1 995 cm3,Diesel,8 300                    EUR,220 000 km
BMW Seria 6 640,2012,2 993 cm3,Diesel,43 990                    EUR,70 800 km
BMW Seria 7,2017,2 993 cm3,Diesel,52 681                    EUR,38 388 km
BMW Seria 5,2015,2 993 cm3,Diesel,28 548                    EUR,145 000 km
BMW Seria 7,2017,2 993 cm3,Diesel,50 563                    EUR,127 113 km
BMW Seria 5 530GT,2012,2 993 cm3,Diesel,19 900                    EUR,130 992 km
BMW Seria 5 520,2010,1 995 cm3,Diesel,12 550                    EUR,220 000 km
BMW Seria 5 520,2015,1 995 cm3,Diesel,17 990                    EUR,185 900 km
BMW X4,2016,2 993 cm3,Diesel,33 315                    EUR,120 000 km
BMW X3,2005,1 995 cm3,Diesel,2 800                    EUR,220 000 km
BMW Seria 7 740,2013,2 993 cm3,Diesel,44 006                    EUR,118 600 km
BMW Seria 4 430,2015,2 993 cm3,Diesel,23 690                    EUR,192 000 km
BMW Seria 6 640,2013,2 998 cm3,Diesel,42 500                    EUR,83 000 km
BMW Seria 3 318,2013,1 995 cm3,Diesel,12 971                    EUR,175 000 km
BMW Seria 5 525,2012,1 995 cm3,Diesel,13 090                    EUR,250 000 km
BMW Seria 3 3GT,2016,1 995 cm3,Diesel,21 500                    EUR,160 000 km
BMW Seria 5 550,2015,3 000 cm3,Diesel,28 950                    EUR,163 000 km
BMW X1,2011,1 995 cm3,Diesel,13 499                    EUR,153 244 km
BMW X3,2018,1 995 cm3,Diesel,44 613                    EUR,4 477 km
BMW Seria 2,2015,1 496 cm3,Diesel,12 998                    EUR,151 900 km
BMW Seria 5 525,2012,2 000 cm3,Diesel,13 990                    EUR,234 000 km
BMW Seria 3 320,2013,1 995 cm3,Diesel,9 999                    EUR,218 000 km
BMW X6,2014,2 993 cm3,Diesel,29 900                    EUR,91 000 km
BMW X5,2018,3 993 cm3,Diesel,76 500                    EUR,15 700 km
BMW X1,2013,1 995 cm3,Diesel,13 990                    EUR,81 000 km
BMW Seria 5 520,2011,1 995 cm3,Diesel,12 950                    EUR,90 000 km
BMW Seria 3 318,2008,1 995 cm3,Diesel,5 500                    EUR,168 000 km
BMW X3,2016,1 995 cm3,Diesel,15 990                    EUR,107 000 km
BMW X6,2015,2 998 cm3,Diesel,58 000                    EUR,95 000 km
BMW Seria 5 525,2016,1 995 cm3,Diesel,30 821                    EUR,49 600 km
BMW Seria 6 640,2014,2 993 cm3,Diesel,29 990                    EUR,192 000 km
BMW X4,2016,2 993 cm3,Diesel,37 900                    EUR,19 000 km
BMW Seria 5 535,2012,2 998 cm3,Diesel,20 500                    EUR,192 000 km
BMW Seria 7 730,2012,2 993 cm3,Diesel,22 500                    EUR,182 000 km
BMW Seria 3,2009,1 998 cm3,Diesel,6 499                    EUR,236 000 km
BMW X4,2015,1 995 cm3,Diesel,31 511                    EUR,71 300 km
BMW X3,2005,1 995 cm3,Diesel,5 690                    EUR,260 000 km
BMW Seria 3 320,2014,1 995 cm3,Diesel,17 900                    EUR,158 554 km
BMW X3,2008,1 995 cm3,Diesel,7 990                    EUR,240 000 km
BMW X3,2011,2 993 cm3,Diesel,15 999                    EUR,145 000 km
BMW X1,2014,1 995 cm3,Diesel,15 532                    EUR,134 092 km
BMW Seria 5 530GT,2011,2 993 cm3,Diesel,14 500                    EUR,186 000 km
BMW Seria 3,2008,2 000 cm3,Diesel,5 800                    EUR,230 000 km
BMW Seria 3 318,2011,1 995 cm3,Diesel,8 750                    EUR,179 000 km
BMW X6,2010,2 999 cm3,Diesel,22 900                    EUR,239 000 km
BMW X3,2012,1 995 cm3,Diesel,15 150                    EUR,170 000 km
BMW X5,2011,2 993 cm3,Diesel,18 799                    EUR,180 700 km
BMW Seria 5 530,2015,2 993 cm3,Diesel,18 300                    EUR,190 000 km
BMW X5,2014,3 000 cm3,Diesel,29 900                    EUR,170 000 km
BMW Seria 5 530,2011,2 993 cm3,Diesel,15 500                    EUR,225 680 km
BMW X6,2013,2 993 cm3,Diesel,32 606                    EUR,177 698 km
BMW Seria 2,2016,1 496 cm3,Diesel,10 990                    EUR,153 270 km
BMW X6,2016,2 993 cm3,Diesel,51 585                    EUR,44 096 km
BMW Seria 6 640,2016,2 993 cm3,Diesel,35 700                    EUR,97 000 km
BMW X4,2015,1 995 cm3,Diesel,32 963                    EUR,66 222 km
BMW Seria 6 630,2017,2 993 cm3,Diesel,61 720                    EUR,3 km
BMW Seria 7 740,2016,2 993 cm3,Diesel,45 900                    EUR,135 000 km
BMW X5,2008,2 998 cm3,Diesel,11 300                    EUR,274 000 km
BMW Seria 1 118,2008,1 995 cm3,Diesel,4 990                    EUR,233 000 km
BMW Seria 7,2011,3 000 cm3,Diesel,18 200                    EUR,168 000 km
BMW X3,2013,2 998 cm3,Diesel,21 000                    EUR,83 000 km
BMW Seria 1 116,2005,1 598 cm3,Benzina,3 450                    EUR,250 000 km
BMW X6,2011,2 996 cm3,Diesel,22 500                    EUR,98 500 km
BMW Seria 3 318,2009,2 000 cm3,Diesel,7 650                    EUR,198 000 km
BMW X3,2007,1 968 cm3,Diesel,6 599                    EUR,225 750 km
BMW X5,2013,2 993 cm3,Diesel,30 345                    EUR,142 000 km
BMW X1,2016,1 995 cm3,Diesel,27 358                    EUR,78 900 km
BMW Seria 6 640,2012,2 989 cm3,Diesel,24 900                    EUR,168 874 km
BMW X3,2012,1 985 cm3,Diesel,16 400                    EUR,187 000 km
BMW Seria 5 520,2009,1 995 cm3,Diesel,6 499                    EUR,216 866 km
BMW Seria 4 420,2014,2 000 cm3,Diesel,17 500                    EUR,100 000 km
BMW Seria 3,2015,1 997 cm3,Diesel,14 990                    EUR,58 000 km
BMW X5,2011,2 998 cm3,Diesel,17 000                    EUR,199 000 km
BMW Seria 1 120,2006,1 995 cm3,Diesel,4 290                    EUR,200 000 km
BMW Seria 3 320,2007,1 968 cm3,Diesel,6 500                    EUR,209 000 km
BMW Seria 3,2009,1 998 cm3,Diesel,6 690                    EUR,243 700 km
BMW X1,2011,1 995 cm3,Diesel,8 995                    EUR,268 000 km
BMW Seria 7,2011,2 995 cm3,Diesel,14 999                    EUR,221 500 km
BMW X5,2008,2 995 cm3,Diesel,10 699                    EUR,201 500 km
BMW Seria 3 320,2005,2 000 cm3,Diesel,3 500                    EUR,230 000 km
BMW Seria 3 318,2007,1 995 cm3,Diesel,4 000                    EUR,181 300 km
BMW X5,2005,2 998 cm3,Diesel,5 000                    EUR,240 000 km
BMW Seria 3 320,2008,1 995 cm3,Diesel,5 000                    EUR,168 300 km
BMW Seria 5 518,2015,1 995 cm3,Diesel,20 400                    EUR,117 048 km
BMW Seria 1 120,2008,2 000 cm3,Diesel,3 700                    EUR,193 000 km
BMW X1,2013,1 995 cm3,Diesel,10 650                    EUR,180 000 km
BMW Seria 3 320,2012,1 998 cm3,Diesel,11 650                    EUR,226 000 km
BMW X4,2014,1 995 cm3,Diesel,25 990                    EUR,183 000 km
BMW Seria 4,2015,1 995 cm3,Diesel,16 300                    EUR,168 000 km
BMW Seria 3 330,2010,2 995 cm3,Diesel,11 850                    EUR,224 000 km
BMW X1,2010,1 998 cm3,Diesel,10 850                    EUR,237 000 km
BMW Seria 5 530,2011,2 995 cm3,Diesel,12 650                    EUR,403 000 km
BMW X5,2015,2 993 cm3,Diesel,36 990                    EUR,58 330 km
BMW Seria 5 520,2015,1 995 cm3,Diesel,19 861                    EUR,204 378 km
BMW X5,2019,2 993 cm3,Diesel,106 969                    EUR,100 km
BMW X5,2019,2 993 cm3,Diesel,82 574                    EUR,100 km
BMW X3,2009,1 968 cm3,Diesel,8 800                    EUR,262 000 km
BMW X5,2019,2 993 cm3,Diesel,81 265                    EUR,100 km
BMW X1,2010,1 995 cm3,Diesel,11 850                    EUR,189 000 km
BMW Seria 5 530,2017,2 993 cm3,Diesel,53 538                    EUR,32 900 km
BMW X1,2018,1 995 cm3,Diesel,32 900                    EUR,26 500 km
BMW X3,2007,1 995 cm3,Diesel,7 100                    EUR,175 000 km
BMW Seria 3 320,2010,1 995 cm3,Diesel,7 650                    EUR,225 000 km
BMW X5,2018,2 993 cm3,Diesel,71 281                    EUR,9 350 km
BMW Seria 7 750,2018,4 394 cm3,Benzina,73 900                    EUR,11 400 km
BMW X3,2013,1 995 cm3,Diesel,19 754                    EUR,82 000 km
BMW X1,2015,1 998 cm3,Diesel,12 900                    EUR,214 000 km
BMW Seria 3 320,2007,1 995 cm3,Diesel,5 490                    EUR,249 000 km
BMW X3,2016,1 998 cm3,Diesel,21 750                    EUR,153 000 km
BMW Seria 3 320,2010,1 995 cm3,Diesel,8 600                    EUR,160 000 km
BMW X5,2008,2 993 cm3,Diesel,10 900                    EUR,168 000 km
BMW Seria 1 120,2013,1 998 cm3,Diesel,10 800                    EUR,206 000 km
BMW Seria 3 318,2011,1 995 cm3,Diesel,8 100                    EUR,185 000 km
BMW Seria 3 320,2002,1 996 cm3,Diesel,1 950                    EUR,217 000 km
BMW Seria 3 320,2012,1 995 cm3,Diesel,16 990                    EUR,81 389 km
BMW Seria 3 3GT,2015,1 995 cm3,Benzina,21 500                    EUR,12 000 km
BMW X5,2014,1 995 cm3,Diesel,29 900                    EUR,98 768 km
BMW Seria 3 318,2003,1 951 cm3,Diesel,1 950                    EUR,183 000 km
BMW X6,2011,2 998 cm3,Diesel,19 900                    EUR,199 000 km
BMW Seria 5 525,2012,1 995 cm3,Diesel,15 799                    EUR,183 500 km
BMW Seria 3 3GT,2014,1 968 cm3,Diesel,13 600                    EUR,158 000 km
BMW X6,2018,2 993 cm3,Diesel,63 641                    EUR,17 915 km
BMW X5,2018,2 993 cm3,Diesel,58 286                    EUR,14 955 km
BMW X3,2013,1 995 cm3,Diesel,14 200                    EUR,215 000 km
BMW Seria 7 740,2017,1 998 cm3,Benzina,61 642                    EUR,36 440 km
BMW X1,2014,1 995 cm3,Diesel,17 200                    EUR,34 230 km
BMW X5,2018,2 993 cm3,Diesel,76 636                    EUR,23 000 km
BMW X1,2010,2 000 cm3,Diesel,10 800                    EUR,147 800 km
BMW X5,2018,1 995 cm3,Diesel,52 880                    EUR,14 618 km
BMW Seria 3 320,2004,1 995 cm3,Diesel,3 400                    EUR,216 000 km
BMW X4,2015,2 993 cm3,Diesel,33 201                    EUR,133 045 km
BMW X6,2010,2 995 cm3,Diesel,19 990                    EUR,195 000 km
BMW Seria 3 328,2013,1 995 cm3,Benzina,21 500                    EUR,82 000 km
BMW Seria 5 520,2013,2 000 cm3,Diesel,21 500                    EUR,156 000 km
